201200,0.00852
201202,0.011928
201203,0.019738
201204,0.01775
201206,0.010792
201207,0.008662
201208,0.011076
201209,0.00852
201210,0.019028
201213,0.008662
201214,0.011076
201215,0.02769
201216,0.00852
201217,0.00852
201218,0.011076
201219,0.011928
201220,0.011076
201221,0.018176
201222,0.00852
201223,0.00852
201224,0.00852
201225,0.00852
201226,0.00852
201227,0.00852
201228,0.019028
201229,0.00852
201230,0.008662
201231,0.019028
201232,0.008662
201233,0.010082
201234,0.019028
201235,0.007952
201236,0.00852
201237,0.00923
201238,0.010082
201239,0.00852
201240,0.008662
201241,0.011928
201242,0.00852
201243,0.00852
201244,0.00852
201245,0.011076
201246,0.00852
201247,0.008662
201248,0.008662
201251,0.00852
201252,0.019028
201253,0.011076
201254,0.019028
201255,0.009656
201256,0.019028
201257,0.019028
201258,0.019028
201259,0.008662
201261,0.00852
201262,0.00852
201263,0.00852
201264,0.008662
201265,0.00852
201266,0.019028
201267,0.00568
201269,0.00852
201270,0.018176
201271,0.00852
201272,0.00568
201274,0.008662
201276,0.008662
201277,0.008662
201278,0.008662
201279,0.00994
201280,0.008662
201281,0.010082
201282,0.00994
201283,0.015052
201284,0.00852
201285,0.018176
201286,0.011076
201287,0.00852
201288,0.00852
201289,0.011076
201290,0.011076
201291,0.00852
201292,0.005396
201293,0.015052
201294,0.011076
201295,0.00852
201296,0.00852
201297,0.01704
201298,0.02769
201299,0.01704
201300,0.01704
201301,0.01704
201302,0.00852
201303,0.011076
201304,0.010792
201305,0.018176
201306,0.008662
201307,0.00852
201308,0.018176
201309,0.00852
201310,0.011076
201312,0.011076
201313,0.00852
201314,0.011076
201315,0.011076
201316,0.018176
201317,0.008662
201318,0.018176
201319,0.00852
201320,0.008662
201321,0.008662
201322,0.01704
201323,0.011076
201324,0.00852
201325,0.00852
201326,0.01704
201327,0.00852
201328,0.01704
201329,0.00852
201330,0.00852
201331,0.01704
201332,0.00852
201333,0.00852
201334,0.017608
201335,0.018176
201336,0.00852
201337,0.00852
201338,0.018176
201339,0.00852
201340,0.01988
201341,0.008662
201342,0.00852
201343,0.00852
201344,0.008236
201345,0.00568
201346,0.00852
201347,0.00568
201348,0.00852
201349,0.010082
201350,0.010792
201352,0.00568
201353,0.00994
201355,0.024708
201356,0.018176
201357,0.019028
201358,0.00852
201359,0.015052
201360,0.015052
201361,0.015052
201362,0.008236
201363,0.00852
201364,0.008662
201365,0.024708
201367,0.00568
201368,0.00852
201369,0.00852
201370,0.008662
201371,0.018176
201372,0.00852
201373,0.00852
201374,0.00568
201375,0.00568
201376,0.010792
201377,0.009656
201378,0.009656
201379,0.009656
201382,0.011928
201383,0.00568
201384,0.00852
201385,0.00852
201386,0.00852
201387,0.00852
201388,0.008662
201389,0.018176
201390,0.008662
201391,0.00852
201392,0.00852
201393,0.00852
201394,0.008662
201395,0.00852
201396,0.008662
201398,0.00852
201399,0.01704
201400,0.008662
201401,0.008662
201402,0.00568
201403,0.005396
201404,0.011076
201405,0.00852
201406,0.011076
201407,0.008662
201408,0.00568
201409,0.011928
201410,0.008662
201412,0.011076
201413,0.00852
201414,0.00568
201415,0.011076
201416,0.018176
201417,0.011076
201418,0.00852
201419,0.00994
201420,0.00852
201421,0.018176
201422,0.00852
201424,0.008662
201425,0.00568
201426,0.018176
201427,0.00994
201428,0.00568
201429,0.00568
201430,0.019028
201431,0.01775
201432,0.00852
201433,0.00852
201434,0.00852
201435,0.00852
201436,0.00852
201437,0.00852
201438,0.00852
201439,0.00852
201440,0.00852
201441,0.00852
201442,0.019028
201443,0.018176
201444,0.00852
201445,0.00852
201446,0.008662
201447,0.00852
201450,0.011076
201451,0.00852
201452,0.008662
201453,0.00852
201454,0.011076
201455,0.018176
201456,0.010082
201457,0.00852
201458,0.017608
201459,0.00852
201460,0.00852
201461,0.00852
201462,0.00852
201463,0.008662
201465,0.01704
201467,0.018176
201468,0.016756
201469,0.019028
201471,0.017608
201472,0.024708
201473,0.00994
201474,0.018176
201475,0.00852
201476,0.00852
201477,0.018176
201478,0.011076
201480,0.00852
201481,0.010792
201482,0.015052
201483,0.021726
201484,0.024708
201485,0.018176
201486,0.010082
201487,0.00852
201488,0.00852
201489,0.00852
201490,0.009656
201491,0.008236
201493,0.00852
201495,0.011928
201496,0.010082
201497,0.018176
201498,0.00852
201499,0.00568
201500,0.015052
201501,0.00852
201502,0.011928
201503,0.00852
201504,0.023146
201505,0.00852
201506,0.011076
201507,0.00852
201508,0.018176
201510,0.02769
201512,0.00852
201513,0.011076
201514,0.015052
201515,0.015052
201516,0.021726
201517,0.011928
201518,0.00568
201519,0.011076
201520,0.005396
201521,0.00852
201522,0.010792
201523,0.010082
201524,0.00852
201525,0.00852
201526,0.01704
201527,0.019028
201528,0.005396
201529,0.00852
201530,0.00852
201531,0.00852
201532,0.011076
201533,0.00852
201534,0.011928
201535,0.01704
201536,0.00852
201537,0.01704
201538,0.010792
201539,0.011076
201540,0.01704
201541,0.00852
201542,0.011928
201543,0.01704
201544,0.011928
201545,0.011928
201546,0.011076
201547,0.00852
201548,0.01704
201549,0.01704
201553,0.00852
201556,0.00852
201557,0.00852
201558,0.00852
201559,0.00568
201560,0.00852
201562,0.024708
201563,0.008662
201564,0.02769
201566,0.015052
201567,0.00852
201568,0.00852
201569,0.00852
201570,0.011928
201571,0.00568
201572,0.008662
201573,0.00852
201574,0.00568
201575,0.01988
201576,0.00852
201577,0.016756
201578,0.024708
201579,0.02769
201580,0.008662
201581,0.046576
201582,0.018176
201583,0.00852
201584,0.046576
201585,0.00852
201586,0.046576
201587,0.00852
201588,0.018176
201590,0.018176
201591,0.01704
201592,0.00852
201593,0.00852
201594,0.00852
201595,0.00852
201596,0.01704
201597,0.010792
201598,0.011502
201599,0.00852
201600,0.008662
201601,0.00852
201602,0.008662
201603,0.00994
201604,0.00994
201605,0.00994
201606,0.00994
201607,0.011928
201608,0.00994
201610,0.00852
201612,0.00852
201613,0.00994
201614,0.023572
201615,0.008662
201616,0.00852
201617,0.00852
201618,0.008662
201619,0.011928
201620,0.00568
201621,0.00994
201622,0.00994
201623,0.00994
201624,0.014058
201625,0.00994
201626,0.00852
201627,0.024708
201628,0.017608
201629,0.00639
201631,0.00852
201632,0.00994
201633,0.009656
201634,0.00852
201635,0.00852
201636,0.014342
201637,0.011076
201638,0.008662
201639,0.02769
201640,0.011502
201641,0.00852
201642,0.00994
201643,0.00994
201644,0.021726
201645,0.017608
201646,0.00852
201647,0.010082
201648,0.01704
201649,0.02769
201650,0.011076
201651,0.00852
201652,0.00852
201653,0.00852
201654,0.018176
201655,0.010082
201656,0.00852
201657,0.011076
201658,0.010082
201659,0.00852
201660,0.018176
201661,0.02769
201662,0.00852
201663,0.009656
201664,0.00852
201665,0.011076
201666,0.00852
201667,0.011502
201668,0.011076
201669,0.01988
201670,0.00852
201671,0.00852
201672,0.00852
201673,0.015052
201674,0.011076
201675,0.011076
201676,0.024708
201677,0.00852
201678,0.00852
201679,0.008236
201680,0.00852
201681,0.008236
201682,0.010082
201683,0.021726
201684,0.00852
201685,0.00994
201686,0.008236
201688,0.024708
201689,0.00852
201690,0.009656
201691,0.00852
201692,0.00852
201693,0.02769
201694,0.008662
201695,0.00852
201696,0.009656
201697,0.010792
201698,0.011928
201699,0.024708
201701,0.046576
201703,0.00852
201704,0.008662
201705,0.01775
201706,0.011076
201707,0.011076
201708,0.02769
201709,0.011076
201710,0.021726
201712,0.00852
201713,0.011928
201714,0.00852
201715,0.011076
201716,0.02769
201718,0.00923
201719,0.02769
201720,0.02769
201721,0.017466
201722,0.00852
201723,0.011076
201724,0.010082
201725,0.008662
201726,0.024708
201727,0.00852
201728,0.00852
201729,0.00852
201730,0.00852
201731,0.017608
201733,0.009656
201734,0.00994
201735,0.009656
201736,0.010082
201737,0.011502
201738,0.011076
201739,0.008662
201740,0.017608
201741,0.008662
201742,0.00994
201743,0.005396
201744,0.023572
201745,0.011076
201746,0.021726
201747,0.011076
201748,0.018176
201750,0.00852
201751,0.017608
201752,0.00852
201753,0.018602
201754,0.017608
201755,0.011076
201756,0.009372
201757,0.010082
201758,0.00852
201759,0.008236
201760,0.00852
201761,0.00852
201762,0.00568
201763,0.017466
201764,0.023146
201765,0.017608
201766,0.00852
201767,0.00852
201768,0.00852
201769,0.009372
201770,0.00852
201772,0.008236
201773,0.021726
201774,0.011076
201775,0.00852
201776,0.008236
201777,0.009656
201778,0.015052
201779,0.010082
201780,0.008236
201781,0.01704
201782,0.00852
201783,0.024708
201784,0.00852
201785,0.00852
201786,0.01704
201787,0.008662
201788,0.008662
201789,0.012496
201790,0.010082
201791,0.00852
201792,0.00852
201793,0.005396
201794,0.00852
201795,0.00852
201796,0.00852
201797,0.00852
201798,0.00852
201799,0.02769
201800,0.019028
201801,0.00852
201802,0.00852
201803,0.008662
201804,0.00852
201805,0.011076
201806,0.02769
201807,0.00852
201808,0.02769
201809,0.02769
201810,0.012496
201812,0.02769
201813,0.00639
201814,0.00852
201815,0.008662
201816,0.00852
201817,0.00852
201818,0.00852
201819,0.008662
201820,0.00852
201821,0.023146
201822,0.00994
201823,0.00852
201824,0.009656
201825,0.00852
201826,0.011076
201827,0.00852
201828,0.00852
201829,0.00994
201830,0.00852
201831,0.00852
201832,0.010792
201833,0.00852
201834,0.024708
201835,0.024708
201836,0.00852
201837,0.00852
201838,0.008236
201839,0.017608
201840,0.00852
201841,0.008662
201842,0.00852
201843,0.00852
201844,0.01988
201845,0.00852
201846,0.011928
201847,0.00852
201848,0.00852
201849,0.009656
201850,0.00852
201851,0.011076
201852,0.010792
201853,0.023146
201854,0.00852
201855,0.019738
201857,0.021726
201858,0.00852
201859,0.011076
201860,0.00852
201861,0.00852
201862,0.00852
201863,0.00852
201864,0.00852
201865,0.00852
201866,0.00852
201867,0.00852
201868,0.00852
201869,0.00852
201870,0.016756
201871,0.00852
201872,0.00852
201873,0.010082
201874,0.008662
201875,0.023572
201876,0.00852
201878,0.005396
201880,0.021726
201881,0.011076
201882,0.009656
201883,0.00852
201884,0.021726
201885,0.00994
201886,0.00852
201887,0.010082
201888,0.011076
201889,0.010082
201890,0.015052
201891,0.00852
201892,0.008236
201893,0.010082
201894,0.00852
201895,0.010082
201896,0.00852
201897,0.009656
201898,0.01775
201901,0.011928
201902,0.00852
201903,0.006532
201905,0.009656
201906,0.008662
201907,0.00852
201909,0.00852
201910,0.011076
201913,0.011076
201914,0.011076
201915,0.00852
201916,0.011076
201917,0.02769
201918,0.011076
201919,0.008662
201920,0.010082
201921,0.008236
201923,0.008236
201924,0.011076
201925,0.010082
201926,0.008236
201927,0.008236
201928,0.00852
201929,0.012496
201930,0.00852
201931,0.00852
201933,0.00852
201934,0.00852
201935,0.00852
201936,0.010082
201937,0.008662
201938,0.00852
201939,0.00852
201940,0.009656
201941,0.00852
201942,0.00568
201943,0.00852
201944,0.00852
201945,0.00852
201946,0.00852
201947,0.00852
201949,0.019028
201951,0.008236
201952,0.010082
201953,0.008662
201954,0.010792
201955,0.00852
201956,0.010082
201960,0.011076
201961,0.00994
201962,0.021726
201963,0.00852
201964,0.00852
201965,0.011076
201966,0.008236
201967,0.00852
201968,0.00852
201969,0.00852
201970,0.011076
201972,0.024708
201974,0.00852
201975,0.018176
201977,0.01988
201978,0.008662
201979,0.011928
201980,0.00923
201981,0.011076
201982,0.010082
201983,0.00994
201984,0.017466
201985,0.00852
201986,0.00852
201987,0.019028
201988,0.008662
201991,0.00852
201992,0.014058
201993,0.010082
201994,0.00852
201995,0.00852
201996,0.00852
201997,0.00852
201998,0.00852
202201,0.009088
202203,0.009088
202204,0.018602
202205,0.009088
202206,0.010366
202207,0.018602
202208,0.009088
202209,0.010366
202210,0.00923
202212,0.009088
202213,0.008094
202214,0.010366
202215,0.008094
202216,0.009088
202217,0.010366
202218,0.009088
202219,0.009088
202220,0.009088
202221,0.00639
202222,0.009088
202223,0.009088
202224,0.009088
202225,0.009088
202226,0.009088
202227,0.009088
202228,0.009088
202229,0.009088
202230,0.009088
202231,0.009088
202232,0.009088
202233,0.009088
202234,0.009088
202235,0.009088
202236,0.008946
202237,0.009088
202238,0.009088
202239,0.00923
202241,0.018886
202242,0.009088
202243,0.009088
202244,0.009088
202245,0.009088
202246,0.00923
202247,0.01349
202248,0.018886
202249,0.018886
202250,0.018886
202251,0.008094
202252,0.009088
202253,0.008946
202254,0.009088
202255,0.008094
202256,0.008094
202257,0.008094
202258,0.008094
202259,0.010366
202260,0.009088
202261,0.009088
202262,0.008094
202263,0.009088
202264,0.009088
202265,0.009088
202266,0.01917
202267,0.009088
202268,0.004544
202269,0.009088
202270,0.00923
202271,0.00923
202272,0.009088
202273,0.009088
202274,0.009088
202275,0.009088
202276,0.00923
202277,0.00923
202278,0.009088
202279,0.009088
202280,0.008946
202281,0.009088
202282,0.009088
202283,0.009088
202284,0.009088
202285,0.008094
202286,0.008094
202287,0.009088
202288,0.008094
202289,0.009088
202290,0.008946
202291,0.009088
202292,0.005822
202293,0.009088
202294,0.008946
202295,0.009088
202296,0.009088
202297,0.008094
202298,0.009088
202299,0.009088
202302,0.008946
202303,0.009088
202304,0.020022
202305,0.009088
202306,0.008946
202307,0.009088
202308,0.020022
202309,0.008946
202310,0.009088
202312,0.009088
202313,0.009088
202314,0.009088
202315,0.018602
202316,0.008094
202317,0.009088
202318,0.04757
202319,0.009088
202320,0.008094
202321,0.00923
202323,0.009088
202324,0.009088
202325,0.009088
202326,0.009088
202327,0.009088
202328,0.009088
202329,0.008946
202330,0.018602
202331,0.009088
202332,0.009088
202333,0.009088
202334,0.009088
202335,0.017892
202336,0.009088
202337,0.009088
202338,0.009088
202339,0.009088
202340,0.008094
202341,0.008094
202342,0.009088
202343,0.009088
202344,0.008094
202345,0.006248
202346,0.009088
202347,0.009088
202348,0.009088
202349,0.038482
202350,0.009088
202351,0.018602
202352,0.008946
202353,0.009088
202354,0.009088
202355,0.018602
202356,0.009088
202357,0.009088
202358,0.009088
202359,0.006248
202360,0.021016
202361,0.008946
202362,0.009088
202363,0.009088
202364,0.009088
202365,0.008946
202366,0.009088
202367,0.006248
202368,0.008094
202369,0.006248
202370,0.01917
202371,0.009088
202372,0.01917
202373,0.009088
202374,0.008094
202375,0.01917
202376,0.009088
202377,0.009088
202378,0.01775
202379,0.018602
202380,0.018602
202382,0.009088
202383,0.009088
202384,0.008946
202385,0.009088
202386,0.020448
202387,0.009088
202388,0.009088
202389,0.009088
202390,0.008946
202391,0.006248
202392,0.009088
202393,0.009088
202395,0.009088
202396,0.009088
202397,0.009088
202398,0.009088
202399,0.009088
202401,0.009088
202402,0.009088
202403,0.018602
202404,0.009088
202405,0.010366
202406,0.009088
202407,0.008946
202408,0.009088
202409,0.006248
202412,0.008094
202413,0.008946
202414,0.009088
202415,0.008946
202416,0.009088
202418,0.009088
202419,0.009088
202420,0.018318
202421,0.00923
202422,0.00923
202423,0.00923
202424,0.009088
202425,0.00923
202426,0.009088
202427,0.00923
202428,0.014768
202429,0.009088
202431,0.008094
202432,0.009088
202433,0.009088
202434,0.009088
202435,0.009088
202436,0.009088
202437,0.006248
202438,0.006248
202439,0.006248
202441,0.008946
202442,0.009088
202443,0.01917
202444,0.024708
202445,0.008094
202446,0.018602
202447,0.009088
202448,0.024708
202449,0.010366
202450,0.008946
202451,0.01775
202452,0.009088
202453,0.009088
202454,0.01917
202455,0.014768
202456,0.009088
202457,0.009088
202458,0.009088
202459,0.018602
202460,0.008946
202461,0.020448
202462,0.009088
202463,0.009088
202464,0.00994
202465,0.00923
202466,0.009088
202467,0.009088
202468,0.008946
202469,0.005822
202470,0.009088
202471,0.009088
202472,0.009088
202473,0.009088
202474,0.009088
202475,0.009088
